Image_Path,Red Pixel Value,Green Pixel Value,Blue Pixel Value,Mean RGB Pixel,Detected Disease,Encoded_Labels
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (751).PNG,164.70761904761906,159.8830769230769,157.47040293040294,160.68703296703296,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (310).PNG,124.30233071422265,89.52307171654748,109.3459580353727,107.7237868220476,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (87).PNG,206.3358422939068,163.70641178813221,136.1090003982477,168.71708482676226,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (159).jpg,202.611806271978,181.7918982328863,232.55775843899409,205.65382098128612,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (405).PNG,157.73499729681023,135.60114435033339,127.543881780501,140.2933411425482,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (56).PNG,90.44370381192398,63.29728989371416,55.25582867647954,69.66560746070589,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (55).PNG,249.76102138804015,166.90985429527552,133.84541996632785,183.50543188321453,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (329).jpg,167.45845929446085,155.38594097373343,191.16332796160586,171.33590940993338,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (465).PNG,108.85512510088782,110.34907183212268,106.71065375302663,108.63828356201236,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (163).PNG,195.25848958030997,175.08573750507924,163.2936669182098,177.8792980011997,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (131).PNG,224.3330150170393,178.81970190615286,160.54587499531888,187.8995306395037,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (509).PNG,158.98197278911564,147.92551020408163,142.46224489795918,149.78990929705216,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (153).PNG,190.97465776135664,148.70013263227702,123.02948699729998,154.2347591303112,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (166).jpg,173.59527524025094,158.6356301833933,190.04705822233845,174.0926545486609,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (61).jpg,196.03278251599147,151.19482942430704,142.32675906183368,163.18479033404407,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (106).PNG,197.9738770001928,124.50629779577147,123.5377546430178,148.67264314632735,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (33).PNG,160.96543942448682,123.66493310117302,118.70931085043988,134.44656112536657,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (342).PNG,222.08435925908046,200.5954231641964,207.99422262991035,210.2246683510624,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (301).jpg,192.13324442403444,176.9667502288261,216.6365706593023,195.24552177072096,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (12).jpg,191.62604114440975,160.75196806618038,154.9835731671815,169.12052745925723,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (59).PNG,188.20448528855607,154.9960542571162,144.3373925320828,162.51264402591835,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (196).jpg,130.8680086513735,122.40123980313017,156.00412813569713,136.42445886340025,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (141).jpg,221.29673049610253,210.36007790824416,225.95008525729952,219.20229788721542,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (12).PNG,114.52804738795318,92.88421828908555,86.1747311827957,97.86233228661148,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (215).PNG,116.92124756335282,96.36062378167641,88.04873294346979,100.44353476283301,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (201).PNG,152.09587988826814,110.97635009310987,91.29362197392923,118.12195065176907,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (272).PNG,144.2460511679644,101.06256952169076,79.19187986651835,108.1668335187245,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (78).PNG,146.89956176009835,113.65930317872653,106.44385175196811,122.33423889693101,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (175).jpg,130.6363162286191,107.60888610763455,99.96370463078848,112.73630232234738,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (136).jpg,154.03986969334753,140.10825090460648,146.90094609723047,147.0163555650615,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (636).PNG,170.82844071673657,182.73808616088448,175.11132291269539,176.2259499301055,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (533).PNG,154.68011917659805,118.26394907908993,103.90181473456121,125.61529433008307,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (306).jpg,126.89797447021004,83.95849068381136,69.78415155581911,93.54687223661351,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (50).PNG,239.09757606304984,204.36732496334312,195.43117668621701,212.96535923753666,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (359).jpg,187.16760946993506,136.10538445422165,146.58668552273204,156.61989314896292,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (245).jpg,171.4283638589956,156.43016608029802,185.84909199089404,171.2358739767292,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (40).jpg,212.95405697382367,183.84595324997528,172.91037613356372,189.90346211912086,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (42).jpg,198.54721248121376,171.85912218462136,163.51730855084466,177.97454773889322,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (40).PNG,197.5372681845742,169.04528633255975,166.14185954128249,177.5748046861388,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (627).PNG,145.64468166221883,151.95463210064813,151.99313762866947,149.86415046384548,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (798).PNG,246.50843813123086,174.9804522056428,141.94917573467126,187.81268869051496,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (503).PNG,200.66734693877552,191.43571428571428,188.8799319727891,193.6609977324263,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (515).PNG,161.90609896432682,130.62324510932106,111.47376294591484,134.66770233985423,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (784).PNG,169.71779500879651,120.40965661041245,98.69648791294716,129.60797984405204,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (321).PNG,190.42529281418172,134.39791073124405,110.68740107628996,145.17020154057192,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (454).PNG,112.03712671509281,109.15254237288136,102.11057304277644,107.76674737691688,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (161).PNG,81.70161290322581,68.98804554079696,60.342314990512335,70.34399114484502,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (68).PNG,160.66339285714287,136.2336970899471,135.46392195767197,144.1203373015873,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (367).PNG,250.35746037881717,190.79990336296868,164.22185929648242,201.7930743460894,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (38).jpg,177.59963217912826,162.48120095412304,163.07946349967781,167.72009887764304,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (284).PNG,213.34879279712297,189.49322799097067,185.4151868096027,196.08573586589878,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (305).jpg,163.1090163107705,149.97914101556478,164.7334347007789,159.27386400903808,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (351).PNG,197.1775222265172,152.83790104367995,135.23780440664862,161.75107589228193,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (673).PNG,133.33548387096775,111.13548387096775,99.51992409867172,114.66363061353574,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (537).PNG,141.13537414965987,133.61360544217686,131.215306122449,135.32142857142858,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (651).PNG,117.53602744948532,120.10903545558521,117.57453297750668,118.40653196085907,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (138).PNG,222.91253791708797,179.7246564056473,162.14487136276824,188.2606885618345,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (151).jpg,201.10077881619938,194.6508566978193,190.9369937694704,195.5628764278297,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (157).jpg,157.15568535825545,123.73855140186916,109.74151090342679,130.21191588785047,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (333).PNG,114.84386863247109,88.78368794326241,102.65351225684941,102.09368961086096,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (519).PNG,156.65201380897582,117.9313003452244,104.77134637514385,126.45155350978136,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (127).PNG,229.13277534359435,179.66511253417218,161.4907501029847,190.09621266025042,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (187).jpg,196.09338534508314,169.91280620907108,224.55450117228554,196.85356424214658,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (370).PNG,207.2869212571815,193.69914224561066,201.20912792288257,200.7317304752249,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (2).PNG,211.55407559198542,181.4556693989071,170.8389116575592,187.94955221615058,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (210).jpg,181.1495634985999,167.67794981606545,194.7520099458001,181.19317442015517,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (133).PNG,254.07896116541212,223.39310189866308,203.69623263303748,227.05609856570422,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (346).PNG,231.8261156439595,217.8450731424709,223.42499879302852,224.36539585981964,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (172).PNG,183.87655724503813,127.94824972763014,101.22623276964616,137.6836799141048,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (149).PNG,196.57647878330528,194.46563533987344,193.88848899982585,194.97686770766822,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (52).PNG,241.3849379559768,175.189613601879,139.040593627237,185.20504839503096,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (309).PNG,204.9976575776597,190.84025598236295,194.48748411592695,196.77513255864986,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (181).PNG,123.72858387799565,95.47298474945534,91.1637908496732,103.45511982570808,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (6).PNG,214.43415300546448,192.58403916211293,186.58488160291438,197.86769125683062,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (445).PNG,137.1630347054076,134.83494753833736,128.74899112187248,133.5823244552058,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (484).PNG,140.50201775625504,133.28410008071026,121.66424535916062,131.81678773204197,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (119).PNG,220.20753987967103,185.1819837721477,161.43307390848375,188.94086585343416,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (652).PNG,163.76401067479983,168.99771254288981,166.80937857415174,166.52370059728045,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (17).PNG,224.90603234970675,162.0338159824047,156.83772452346042,181.25919095185728,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (373).PNG,160.91007257921757,151.36537440254912,155.51021097861246,155.92855265345972,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (360).PNG,243.78400038623087,224.2244484140395,231.56568338724472,233.19137739583837,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (96).PNG,160.65548727588202,144.20447513013303,135.9021905725853,146.92071765953347,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (135).jpg,189.95711921720988,158.03158500611553,143.1080653284409,163.69892318392212,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (560).PNG,149.18008255933952,143.46594427244582,137.64576883384933,143.43059855521156,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (412).PNG,199.54018742115696,172.70431609298973,163.87398630383854,178.7061632726617,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (162).PNG,173.62135483870966,128.9953548387097,125.9538064516129,142.85683870967742,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (593).PNG,90.10500515995872,92.4610423116615,92.67672858617131,91.74759201926383,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (41).PNG,158.57561118821394,118.86245596242127,116.45739030639479,131.29848581900998,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (796).PNG,250.91542320974784,181.1432853326383,146.90590994982733,192.98820616407116,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (5).PNG,187.7067488643738,128.80918883841662,113.45521090201169,143.32371620160072,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (44).PNG,234.51979472140764,195.08318823313783,189.0713320197947,206.22477165811338,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (418).PNG,146.81150042087543,105.80608164983165,84.37436868686869,112.33065025252525,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (426).PNG,185.64427716657016,107.41771215338095,72.71077012159815,121.9242531471831,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (563).PNG,239.25902942406915,172.1066564402919,127.86017756705247,179.74195447713785,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (280).PNG,236.81579998547463,223.7931313094633,196.28316326530611,218.96403152008133,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (230).PNG,139.58456703910613,112.00169925512104,98.75128026070763,116.77918218497825,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (277).jpg,165.35743680188125,102.93952087007642,108.71355085243974,125.67016950813247,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (284).jpg,92.30651244656777,63.76175509177772,40.625848629620315,65.56470538932193,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (60).PNG,123.85911343243605,81.09951057379743,68.82284475936545,91.26048958853299,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (605).PNG,211.43739388794566,188.76627051499716,166.13136672325976,188.77834370873418,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (151).PNG,189.09517037209034,166.51741452371277,154.361177221803,169.99125403920206,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (156).PNG,107.7408918406072,92.28102466793169,81.94497153700189,93.98896268184693,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (419).PNG,180.89499158249157,123.3654776936027,96.16124789562289,133.47390572390572,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (608).PNG,223.63886530843237,194.6927702320317,166.3354555744199,194.889030371628,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (153).PNG,157.92493328692424,117.98338941099122,104.34632788026452,126.75155019272665,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (166).PNG,190.85833284959656,174.03982121088987,164.59534451732745,176.49783285927128,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (262).PNG,186.57556851220318,157.1626879979884,128.97560937279,157.57128862766052,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (359).PNG,152.75842868407923,139.52697983553003,145.3129435620142,145.86611736054115,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (426).jpg,178.96798248357837,164.97920550516108,194.23676884579294,179.39465227817746,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (43).jpg,175.77142857142857,144.26210317460317,122.22142857142858,147.41832010582013,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (61).PNG,223.07060931899642,177.74763042612506,146.215770609319,182.34467011814684,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (273).jpg,150.3012198706643,96.45987654320987,105.68099647266314,117.48069762884579,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (330).PNG,139.96370699223087,123.18046614872364,115.45105438401775,126.19840917499074,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (547).PNG,135.90531475748193,135.8408152734778,130.51212590299278,134.08608531131753,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (692).PNG,165.24878385371744,154.61883732965327,148.71699154735208,156.19487091024095,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (671).PNG,175.4267034673107,140.05054338450924,122.31695704674831,145.93140129952275,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (29).PNG,199.25926732038124,133.00079041422288,127.26706836510265,153.17570869990226,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (378).PNG,251.109586393506,182.50212601468883,154.45608813297255,196.0226001803891,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (73).PNG,180.4903814638328,145.76352015732547,134.55090386506316,153.60160182874048,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (418).jpg,207.52070201977756,193.4450584082696,231.82813681822003,210.93129908208905,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (277).PNG,157.71578364441862,146.15847192969716,123.67784515941608,142.51736691117728,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (64).PNG,213.41915571485464,181.61059338908802,151.25452011150935,182.09475640515066,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (378).PNG,243.60952059093324,233.97798484043838,237.3236131897842,238.30370620705193,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (411).PNG,185.32381102693603,124.55424031986531,92.56628787878788,134.1481130751964,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (156).jpg,191.27352024922118,178.32531152647974,172.88302180685358,180.82728452751817,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (29).PNG,213.59471766848816,171.7452868852459,161.0747267759563,182.13824377656343,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (763).PNG,254.49788232227797,200.66970743467778,162.9574509676158,206.04168024152386,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (687).PNG,114.12872175263067,97.91526651716406,89.72917026047956,100.59105284342475,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (517).PNG,138.69591836734693,130.86632653061224,128.1156462585034,132.5592970521542,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (62).jpg,194.99788732394367,151.09084507042255,147.26666666666668,164.45179968701098,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (502).PNG,123.1223245109321,104.71127733026468,94.5554660529344,107.46302263137706,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (39).jpg,133.67900826446282,105.91438016528926,86.6889256198347,108.76077134986225,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (315).jpg,225.709375,167.30131578947368,151.04967105263157,181.35345394736842,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (220).jpg,152.09960508995172,115.53971039929793,106.388328214129,124.67588123445955,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (4).PNG,201.08709677419355,153.53926267281105,151.37953917050692,168.66863287250385,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (93).PNG,159.17844129554655,136.44031231925968,128.3658979178716,141.32821717755928,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (266).PNG,204.87374078672346,176.99886847605725,139.17046722509468,173.68102549595847,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (89).PNG,217.48853046594982,174.52775786539226,139.53811230585424,177.18480021239876,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (389).PNG,145.67313762626262,99.69113005050505,79.61910774410775,108.32779180695847,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (442).PNG,142.8870056497175,142.31315577078288,135.68321226795803,140.2944578961528,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (696).PNG,150.97229601518026,137.33375884077972,130.17415904778335,139.4934046345811,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (510).PNG,152.5035673187572,121.32474108170311,107.82428078250864,127.21752972765633,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (17).jpg,138.7201547285581,100.30020897247788,84.99350851451692,108.00462407185097,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Splinter Hemmorrage\Splinter Hemmorrage (158).PNG,103.76062618595826,91.9488614800759,83.8611954459203,93.19022770398482,Splinter Hemmorrage,2
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (186).PNG,110.48712825635903,77.41362483670176,72.87723814646891,86.92599707984323,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (428).PNG,183.77362163299662,117.86190025252525,84.36421506734007,128.6665789842873,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Yellow Nail\yellow nail (164).PNG,200.55828714887974,141.2373644071811,113.96835772819857,151.92133642808648,Yellow Nail,4
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Bluish nail\Blue Nail (29).PNG,149.67384519350813,114.04700777254239,106.5416817687568,123.42084491160244,Bluish nail,0
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (132).PNG,212.49981275512116,181.3755383290267,169.18653334831293,187.68729481082028,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\Healthy\Healthy (88).jpg,159.89216579061903,146.79401959987183,165.38112902531532,157.3557714719354,Healthy,1
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (98).PNG,185.002849002849,146.9470665355621,135.7633814890452,155.90443234248542,White Nail,3
C:\Users\RISHI PANDE\Documents\Prediction\train_Nails\White Nail\White Nail (736).PNG,155.8607326007326,145.964358974359,141.72197802197803,147.8490231990232,White Nail,3
